reactive-0.85;0;0;0.0;NaN
reactive-0.15;0;0;0.0;NaN
reactive-0.85;1;0;487.0;0.0
reactive-0.15;1;73421;538.0;136.4702602230483
reactive-0.85;2;0;876.0;0.0
reactive-0.85;3;0;1265.0;0.0
reactive-0.15;2;109948;1616.0;68.0371287128713
reactive-0.85;4;37005;2336.0;15.841181506849315
reactive-0.15;3;179748;2207.0;81.44449478930675
reactive-0.85;5;37005;2982.0;12.409456740442655
reactive-0.15;4;236498;2989.0;79.12278353964537
reactive-0.85;6;93755;3764.0;24.908342189160468
reactive-0.15;5;236498;3635.0;65.06134800550207
reactive-0.15;6;306776;4219.0;72.71296515762029
reactive-0.85;7;135133;4771.0;28.32383148186963
reactive-0.15;7;403563;4415.0;91.40724801812004
reactive-0.15;8;500350;4611.0;108.51225330730861
reactive-0.85;8;208349;5312.0;39.22232680722892
reactive-0.85;9;308348;5461.0;56.463651345907344
reactive-0.15;9;577256;5098.0;113.2318556296587
reactive-0.15;10;660857;5487.0;120.44049571714963
reactive-0.15;11;735440;6008.0;122.41011984021306
reactive-0.85;10;336130;6667.0;50.41697915104245
reactive-0.15;12;735440;6233.0;117.99133643510348
reactive-0.15;13;787271;7087.0;111.08663750529138
reactive-0.85;11;374092;7724.0;48.4324184360435
reactive-0.85;12;374092;8190.0;45.67667887667888
reactive-0.85;13;374092;8677.0;43.113057508355425
reactive-0.15;14;823798;8165.0;100.89381506429883
reactive-0.15;15;823798;8756.0;94.08382823206944
reactive-0.85;14;437606;9360.0;46.75277777777778
reactive-0.15;16;823798;9243.0;89.12669046846263
reactive-0.85;15;465593;10563.0;44.077724131402064
reactive-0.15;17;875629;10097.0;86.72169951470734
reactive-0.15;18;964218;10413.0;92.59752232785941
reactive-0.15;19;1052807;10729.0;98.12722527728586
reactive-0.85;16;493580;11766.0;41.9496855345912
reactive-0.85;17;493580;11962.0;41.26233071392744
reactive-0.15;20;1109557;11511.0;96.39101728781166
reactive-0.85;18;563858;12546.0;44.94324884425315
reactive-0.15;21;1109557;11998.0;92.47849641606935
reactive-0.85;19;563858;13192.0;42.74241964827168
reactive-0.85;20;563858;13838.0;40.74707327648504
reactive-0.15;22;1146084;13076.0;87.6479045579688
reactive-0.85;21;634136;14422.0;43.970045763417005
reactive-0.85;22;690886;15204.0;45.441068139963164
reactive-0.15;23;1147084;14674.0;78.17118713370587
reactive-0.85;23;734245;16182.0;45.374181188975406
reactive-0.15;24;1188462;15681.0;75.78993686627129
reactive-0.85;24;734245;16378.0;44.83117596776163
reactive-0.15;25;1258740;16265.0;77.38948662772825
reactive-0.85;25;775623;17385.0;44.614495254529764
reactive-0.15;26;1295745;17336.0;74.74302030456853
reactive-0.85;26;826293;18256.0;45.26144829097283
reactive-0.15;27;1379346;17725.0;77.81923836389281
reactive-0.15;28;1379346;18114.0;76.14806227227558
reactive-0.85;27;876963;19127.0;45.849479792962825
reactive-0.15;29;1379346;18503.0;74.54715451548398
reactive-0.15;30;1379346;18892.0;73.01217446538217
reactive-0.85;28;927633;19998.0;46.386288628862886
reactive-0.15;31;1431177;19746.0;72.47933758735947
reactive-0.85;29;927633;20644.0;44.93475101724472
reactive-0.85;30;1022439;20869.0;48.99319564904883
reactive-0.15;32;1431177;20392.0;70.18325814044724
reactive-0.85;31;1095655;21410.0;51.17491826249416
reactive-0.15;33;1497219;21038.0;71.16736381785341
reactive-0.85;32;1095655;21876.0;50.08479612360578
reactive-0.15;34;1563261;21684.0;72.09283342556724
reactive-0.85;33;1165933;22460.0;51.91153161175423
reactive-0.15;35;1563261;22330.0;70.00721003134797
reactive-0.85;34;1165933;23106.0;50.460183502120664
reactive-0.15;36;1629303;22976.0;70.91325731197772
reactive-0.85;35;1217764;23960.0;50.82487479131886
reactive-0.15;37;1629303;23622.0;68.9739649479299
reactive-0.85;36;1217764;24349.0;50.01289580680931
reactive-0.85;37;1217764;24738.0;49.226453229848815
reactive-0.15;38;1695345;24268.0;69.85927970990605
reactive-0.85;38;1291185;25276.0;51.08343883525875
reactive-0.15;39;1695345;24914.0;68.04788472344866
reactive-0.15;40;1747176;25768.0;67.8040981061782
reactive-0.85;39;1329147;26333.0;50.474575627539586
reactive-0.15;41;1747176;26157.0;66.79573345567152
reactive-0.85;40;1367109;27390.0;49.91270536692223
reactive-0.15;42;1774958;27363.0;64.86708328765121
reactive-0.85;41;1405071;28447.0;49.3925897282666
reactive-0.15;43;1802740;28569.0;63.10126360740663
reactive-0.85;42;1432853;29653.0;48.32067581694938
reactive-0.15;44;1870900;29184.0;64.10704495614036
reactive-0.85;43;1432853;30042.0;47.69499367552094
reactive-0.15;45;1870900;29671.0;63.05483468706818
reactive-0.85;44;1509759;30529.0;49.45327393625733
reactive-0.15;46;1944321;30209.0;64.36230924558906
reactive-0.15;47;2017742;30747.0;65.62402836049046
reactive-0.85;45;1566509;31311.0;50.03062821372681
reactive-0.15;48;2091163;31285.0;66.84235256512706
reactive-0.85;46;1632551;31957.0;51.08586538160653
reactive-0.85;47;1632551;32603.0;50.07364352973653
reactive-0.15;49;2129125;32342.0;65.83158122565085
reactive-0.85;48;1698593;33249.0;51.08704021173569
reactive-0.15;50;2198925;32933.0;66.76965353900343
reactive-0.85;49;1698593;33895.0;50.113379554506565
reactive-0.15;51;2267085;33548.0;67.57735185405986
reactive-0.85;50;1698593;34541.0;49.17613850207
reactive-0.15;52;2350686;33937.0;69.26616966732475
reactive-0.15;53;2350686;34326.0;68.48120957874498
reactive-0.85;51;1728493;35716.0;48.39548101691119
